reviews,ratings,date
"I booked our room after trying hotels in Station 1. It was peak season, so it was so hard to book a hotel you like. It was never our choice to stay in this hotel but it's a matter of ""take it or leave it!"" The previous reviews were completely true. It's a beachfront accommodation and they serve buffet breakfast which was included in our purchase. But the thing is, it's really crowded, and there was only 1 morning we had the chance to choose our table and move freely and choose the foods at our own pace. Otherwise, you fall in line or you go back when the crowd is thinning away. The room was okay, but there was a cockroach in the bed welcoming us too! Our room was situated at the west wing at the back, with a construction on-going. We were informed that when the door at this tiny…",3,May 2014
"As expected of a station 2 hotel, you have to know that with budget comes basic amenities. La Carmela is a large resort so guests have to squeeze themselves in the beach front for the sunbathing lounges/bed. They have a swimming pool which is great.   The rooms are simple but clean. The bathroom has a bathtub but my friend got grounded in there so we had to switch to another room. The service is great and all our demands/queries are being attended to. The only hassle is the long wait in the check-in/check-out counter. With such a big hotel, their lobby should be upgraded in order to cater the high number of guests.  The buffet is ordinary so you better skip it or not avail it. It is a 5 minute walk to D'Mall which offers a much more sumptuous meal.   Overall, if you're in a…",3,April 2014
"Budget friendly - beach front hotel accommodation located in between station 2 and 3 of Boracay. Stayed here for 4 days,  The hotel is near d' talipapa and other restaurants, but most of all, near nightlife. The rooms are clean and neat, they serve buffet breakfast, and location wise (the beach is just a few steps from your hotel room). Will definitely stay here again in the future.",4,March 2014
"We move to this hotel after leaving another. The hotel is located beachfront in a great area between boat stations 2 and 3. The rooms are clean but a little dated with good beds, the staff are very polite and helpful but the included breakfast was a bit ordinary. For the price though it hard to go past this beachfront hotel with a good pool. We will stay here again in the future.",4,July 2014
"We stayed here with our family during the very busy holy week period,  but as busy as it was, the staff always were attentive and always smiling,  our rooms were clean and comfortable and our food was always delicious,  a good location,  ideal for the beach and other restaurant s and bars  ",4,April 2014
"Stayed here for 3 days and 2 nights. Good hotel to stay if your on a budget. Family friendly especially at night because it's far from the noisy ""clubs"" of station 1.  The Wifi was very poor.. though, even the paid one. Bed sheets were old and dirty white. Buffet breakfast was good. The staff were friendly and very accomodating. ",3,July 2014
"As we had an early flight we had to wait for our room 6hrs, then we was allocated on a high floor yet there is no view at all except where the housekeeping hang their wash bed sheets.  Breakfast food is alright. Staff are really friendly though & always helpful. Great location, next to the beach, hotel is between station 1 & 3 couldn't ask for more on location.",4,May 2014
"We booked an executive deluxe room with them through a popular online hotel reservation site and got a good deal.  The room has its own semi private (as it is shared with the adjacent room) pool but it was not filled with water. We did not bother to ask the staff to fill it up since we won't be using it anyway. The room also has a balcony although the view is the next building.  Room is okay and can accommodate only up to four or else it can get crowded.  They did not provide bottles of drinking water though as what you would normally find in other hotels.  The bathroom has a tub and hot and cold shower. Although we stayed here for 3 nights the bathroom supplies - tissue, soap, shampoo were not replenished. The towels were not also changed. The room was not cleaned as it is…",3,July 2014
La Carmela boracay is located in station 2 and a beachfront.if you are on a tight budget then this is a best place for you..of course don't expect a lot from this hotel! Room-nothing much special.furnitures are not luxurious! Food-a lot of viands to choice Service-excellent staff and attentive.Iam very much satisfied with the service of pick up and drop off from airport!  Pool-very small and no privacy!  This hotel is very crowded during Holy Week!  ,3,April 2014
"We stayed here for 3 night, the room was good for it's price. We are not very particular with the room as long as it's clean since most of the time we will be out.  See comments and improvements bellow  ROOM  1. Exhaust in the CR is not working 2. Power outlet was loose, we're charging of mobile phone and noticed it late that it's not charging due to loose outlet. We moved to other outlet but still the same.  FOOD and BUFFET  1. Breakfast buffet is good, sometime they run out of spoon and fork even plate! 2. We ate buffet dinner since it's raining, Mongolian seems to be not cooked very well (I can say it not being cooked or just been heated) the squid balls is raw, the tomatoes that I put still sticks with each other, meaning it's not being mix properly.  Attentive staffs, great…",3,July 2014
This is the second time that I stayed in La Carmela. The first one was with my husband and our daughter in 2011. We had no issues with the room probably because we stayed in the executive wing. The only minus point then was the breakfast which is really terrible and the hallway which is very dark...  This time I went there together with my office mates. We were given 3 rooms in the 4th floor of the old building. Our group stayed in room 432 and the first night was really terrible. The aircon because of its size could not cool the room. I was up all night fanning myself. We couldn't sleep because of the heat (this was in June-almost end of summer...imagine how it was in April and May ...ouch!). We went to the reception to request for a change... it took them quite sometime to…,2,June 2014
"We got a free upgrade from a Family Room to a VIP room since our room wasn't ready yet when we checked in. It is a multilevel room with 1 twin bed, 3 king size beds, 2 full bathrooms, 2 mini fridge, and a balcony. We were given complimentary breakfast during our 2 days stay. The staff are polite and accommodating. I am rating La Carmela as average because of a few inconveniences - the a/c on the 2nd level wasn't functioning properly and it is disappointing that the semi-private mini pool wasn't working as well. The complimentary coffee and sugar packets was also infested with ants but the housekeeping crew came right away to clean it. La Carmela is strategically located at Station 3 with many outdoor activities to choose from. We had a good stay but we will check out other…",3,May 2014
"The hotel is a beachfront hotel in station 2 so it is ideal for for those who would like to be in the middle of all the happenings in the White Beach area and the island. Its location is the main reason why we chose the resort. The room that we stayed in had all the things that we needed except free Wi-Fi (which is offered with a fee). Compared to the other beachfront hotels in the area, I believe that it's one of the cheapest, but it's not also very cheap. It's just right or appropriate in terms of location and amenities present. However, given the room rate per day, I believe that free Wi-Fi should be included. The staff were attentive and courteous. We planned this trip to celebrate my father's birthday, so we surprised him with a small chocolate cake on the day of his…",3,June 2014
"La Carmela is conveniently located at the station 3 beachfront.  Though some of the staff are friendly but training in service oriented business needs a lot of improvement.  Room is very small, not even a glass or a cup was not readily available inside the room,  you need to ask for them to give.  Basic thing like hot water flask and hair dyer not even provided.  Breakfast is very poor.  You need to fire your chef!!!!! Its totally non appetising and no taste.  One new crew even spray dettol in our table because she saw a stain while we are still eating. Pissed off that time. Toilet is also averagely clean.  You cannot enjoy showering because water pressure is very poor. Overall, i can't recommend this hotel.",2,February 2014
"Though the place is a little bit crowded ( we booked timely during a convention when the place was exclusively use by delegates ) but  cost wise  it is very affordable. The location at Station 2 is perfect too. The shore is just a stone throw away.   I love swimming in a pool, but I dislike their pool's location which is in front the hotel , along the road. over-all the place is nice.",4,January 2014
"Cockroaches inside our bathroom is so big. I got really scared! Stayed at room A6 on June 17-19, 2014. Worst breakfast buffet. The place where to eat breakfast smells awful and the food is gross. There's even cockroach on it! We called the attention of the waiter to report the issue but he didn't even went back for us. I just don't want to waste time arguing with the staff because it's our first time to Boracay! Never ever gonna stay here again. Such a nightmare!",1,June 2014
"Okay. So, I am writing this as an American, not a Filipino. So a Filipino, this might be very average or possibly considered like a budget hotel. To me however, this was definitely lower than a Motel 6. I am just giving my perspective. You see beautiful pictures online, making you feel like this is some 4 star resort. It's super crowded, tons of kids running around, the buffet is chaos, the AC barely works, they are super stingy with towels and toilet paper, there is no fridge or amenities in the room, and they do not clean your room. We stayed almost a week and it was never cleaned, even when requested once.  I will say that the buffet is nice, but oh dear Lord! Crowded. The close proximity of the beach is excellent, and it's right next to the tourist center, I will give it…",2,April 2014
"Stayed there for 4D 3N for a seminar.  Room: It was a bit old and sad. Yup. Sad. Hehe. We stayed in Room 151. It was at the end of the corridor. It was really dark. The bed was nice though. And the CR is clean. But I expected something better from such a big and famous hotel.  Function Room: Really crowded. Probably not their fault because the organizers didn't expect such a big turnabout of participants.  Food: We were booked for buffet breakfast lunch and dinner. Understandably, it's really difficult to serve buffets.  They lacked variety.  We were calling the food: Chopsuey de Lunes, de Martes, Afritada de Lunes, de Miyerkules, etc. Thumbs down.",3,June 2014
"La Carmela de Boracay is a budget hotel. Don't expect much.  We booked here for 2 nights. We're a family of 3 adults. We got 2 twin executive deluxe rooms (located at the executive wing). There's no ocean view in these rooms.  Positive: 1. The hotel is beachfront. You can access the beach right away. If you'll book a room at the main building instead of the executive wing, you'll be nearer to the beach.  2. They have a swimming pool near the beach. This is good for kids and for those who don't like to swim in the sea.   3. No problem with the A/C.    Negative: 1. Expect a bumpy ride if you'll ride a tricycle as you get to the hotel's small street (eskenita). It is because the street is incomplete. I hope they fix this. We were told that it rained last night and so the street was…",2,June 2014
"We stayed in La Carmela twice already. I normally chose them because its affordable, has good location and withpool along beach front. Most of the resort hotels with pool there were expensive especially facing beach front. My toddler loves to play in the pool and then after on beach.   Room was clean with bathroom amenities and hotel staff were courteous.   Location near to restaurants & D'Mall, but little far from station one.   Breakfast was ok, we were upgraded to buffet instead of set meal that time, since they were fully booked.   Only thing is that our room was located in their annex building... that it will take sometime to go up on our room... but that was fine.   I will definite choose again this hotel on our 3rd boracay trip on Feb.   Thank you",4,January 2014
"The food is not good at this hotel. We had to eat at beachside restaurants to taste good food. So we needed to spend more money just to eat good food. People go on vacation to enjoy, so I guess we should treat tourists with good food so they could enjoy. The rooms were good but aircon and water heater maintenance is needed.",2,June 2014
"Beachfront location. The front desk was thorough in explaining the house rules, Limited choices with their complimentary breakfast, the menu has no variety at all, and the taste of the food can be improved as well. You can hear noises outside your room from hallways. Rooms and bathrooms ok, You cant have to much expectations for the money you pay, but just remember you only sleep in the room, all the activities happens outside which was a great fun example helmet diving.",3,April 2014
"Nice family resort, marred by a number of flaws during our stay at the new wing.  - The lobby was very badly ventilated: they did not even bother to install fans. - At check in, we were read a long list of rules, such as full payment is due even if stay is cancelled, etc. The rules give the impression of a penny pinching management. - The rules mentioned that towels are changed only upon request, which is fine with me. However, when we reached the room, there were no towels at all. - To get the towels, I tried to call housekeeping. To no avail. The laminated instruction sheet mentioned 3 numbers. I tried all 3 as well as in combination with common prefixes of 0 or 9. Did not work. Met housekeeping staff by chance and was told the prefix was 3. I tried that and got a room…",3,June 2014
"Just a basic place to sleep at if you won't get the high end rooms. Food is not good but if you get the free breakfast buffet that comes with the accommodation, it's filling enough and allows you to save money by not going out to eat.  They have a nice pool. Although it can get crowded. One thing I like about this place is their Peak and Off Peak Season are different from other hotels in Boracay. Meaning you could be paying peak rate at another hotel but off peak rate at La Carmela, on the same date. Best to check their website.  When on a budget, La Carmela would be good enough. Considering their location. But if you can splurge a bit, you might wanna skip this hotel.",3,July 2013
"Been there last March 18-20, 2014 with all the employees in my company. We booked through an agency and they offer the cheapest rates for group. We didn't stay much at the resort because we are so busy doing adventures in the island, so we hardly had time to enjoy the amenities of the hotel. It is best for groups or couple travelling on a budget.",4,March 2014
"My friend and I spent 5 nights at La  Carmela and I can safely say I have not stayed somewhere worse for a long, long time. Where to start... the room was super spartan. There was not even a directory with the number to dial for reception. All that was left on the bedside table was an exhaustive list of house rules and an an equally exhaustive list setting out how much you would be charged if any of those items were broken. The towels were old and had seen better days. The bathroom came with no bath mat and the tap at the sink rendered do little water one had to wash their hands under the shower. Needed to be careful though. The shower drained at an excruciatingly slow pace.   Only on arrival were we told our room could only be serviced by appointment, and in our presence.…",1,June 2014
"Upon arrival, welcome drinks are served by the friendly staff. The over-all look of the hotel looks commercialized. It was greatly packed with rooms so that the hotel can accomodate a lot of guests. The room we got was in the Premier Wing. It got two beds, a table, a small tv. The room got no view of the beach at all. But it was okay for us, since most of the time, we were out in the sun or doing beach activities. The location was good as it is very near the beach. It is between station 2 and station 3. Most of the places we went to eat were in station 1 though. So we needed to walk a few distance but we don't mind walking in sandy white beach. Over-all, we had a good stay in this hotel. Would I come back? If I have no other option left within the same price range, I guess I…",3,March 2014
"The hotel is located at the beachfront. We had a good arrival experience, as the bell staff readily helped us with our bags, and another staff gave us our welcome drinks. The front desk was thorough in explaining the house rules, it only did not go well when we learned that the elevator was not working and our room is at the 4th floor, the elevator functioned only on our 3rd day, well it was quite disappointing as we were tired and was traveling the whole day to get to the island. They only had very limited choices with their complimentary breakfast, the menu has no variety at all, and the taste of the food can be improved as well. We also advised housekeeping in the morning to have our room cleaned but when we came back in the afternoon it was still not made up. When we called…",3,May 2014
"They always clean the area. Almost every time that i walk through the corridors going to our room or coming from our room, there's always someone cleaning the floors and walls. They were prompt to go to your room if asked for room cleaning. The room was also clean. Clean bed sheets and towels. The only downside is that there was dirt (small particles) in the toilet sink. I am not sure if it fell from the ceiling. But it can be rid by cleaning with water.",3,April 2014
My family and I enjoyed our stay here last April 2014. We stayed at a family room in the executive wing and which included the daily buffet breakfast for 6 days. It's definitely not shang ri la or discovery shores but it's worth what we paid for. My 12 year old nephew enjoyed the breakfast buffet especially the soup and my 4 year old niece loved both the swimming pools. I also loved sunbathing at the beachfront. The staff were always happy and courteous and were always ready to help. The room massage we had was really good and one of the more affordable rates in Boracay. The only downside were the brownouts which made the only elevator in the building useless...I would definitely stay here again.,3,April 2014
"I was in this hotel last year with my husband for our anniversary.  We stayed for 4n/3d. The hotel was okay to me. Comfy bed, clean sheets, nice pillows. AC is working perfectly.  Breakfast was ok nothing fancy.  This hotel has many guest but I did not have problems with their staff. They are attentive and really helpful.   Overall Experience, it was OKAY. I didn't expect much since most of the time, we were out strolling.",3,June 2013
"This is one of the worst hotels I've stayed at for a long time.  Check-in took a long time, very disorganised staff followed by a 15 minute 'rant' about the house rules and that you couldn't do this and couldn't do that!!  Not very welcoming especially after a very long flight from Australia.    The room was just okay.  Uncomfortable bed, the electricity kept cutting out (probably 3 times each afternoon) and the shower was merely more than a drip (forget about hot water).  The cleaners are not allowed into your room when you are not there - so my room never got cleaned whilst I was there.  I even had to go down to reception to ask for toilet paper - of which I received attitude from the staff.   Breakfast was past disgusting and the queues were long for some rice and/or…",1,May 2014
"This review is a little late but I have this saved in my tablet so I am posting it now.   Avoid this ""hotel"" at all cost   Booked this ""hotel"" on promo during a travel expo. Got a free night for booking two nights. They only honored two nights instead of three so obviously there was some ripoff that happened there.   Checked out after the first night and transferred to another hotel.   Location is okay. Yes, beachfront but most of the rooms are located far away from the beach.   The room assigned was at the first level of the main wing far away from the beach. Room cleanliness must be improved. The bathroom fixtures badly need to be replaced - stained mirror, filthy wash basin, rundown shower. Bathroom supplies provided were some worn-out towels, a small shampoo and a small soap…",1,August 2013
"Staff were fine.. But there was a HUGE AMOUNT OF BUGS INSIDE THE ROOM.. the room was filthy with no towels.. my boyfriend and i stayed for 5 nights during holy week and yea got bitten by bugs for 5 nights and days that were in.. idk, yall dont check rooms after check out? you dont clean em and make sure everythings fine before other guests come in and stay? the breakfast was not good for a hotel like that, i would expect something like the breakfast in BGR.. and theres no vegetarian meals.. no veggies and stuff.. and the milk is limited only for cereals? mostly families stay at your hotel, most of them have kids and no milk for them?? was my 2nd time staying at la carmela but the first stay was a lil better.. and one more thing, i called housekeeping on our 2nd day and asked…",3,April 2014
"GOOD -beachfront -2 swimming pools -near the talipapa -big rooms and beds -staff greets you always  NEEDS IMPROVEMENT -pillows are not comfy it will give u stiff neck -juice at the breakfast buffet tastes like medicine -the other bldg of d hotel (west wing) is really far from the beach -front desk ladies are soooo busy and toxic -few beach beds -swimming time at the pool opens late (9am)  TIPS -dont get the room downstairs (main bldg) near the dining area and staff quarters coz u will hear them chatting in the middle of the night -but dont get the room 120 up at the main bldg coz u have to walk long all the way to the beach as if u didnt pay for a beachfront hotel -pool guards are so strict! They have whistle as if u committed a crime so wear proper attire,dont jump,take care of…",3,March 2014
We stayed for 3D 2N and I was with my wife and 2 kids. The hotel wasn't extraordinary although it's not really bad. Food isn't great but reasonable price. Long walk to the beach from inside the hotel. Didn't like the terrace view from where we stayed because you'll just see small buildings and people walking and not so much of nature.,3,June 2013
"We stayed here for 4D3N during Labor Day Weekend (April30-May3). Never thought all hotels would be sold out, so we had to stay here. Not that I hate this place, but it's probably a one time thing. Knowing clear that it was a budget hotel, I knew I should not compare the services I get with high-star hotels. I try to be fair with my reviews... We got the Premiere Rooms 306 and 308 at the new wing building which was a 2-3min walk to the beach. If you get these rooms or would be located at the New Wing, you'd be at the other far end side of the hotel, not in the beachfront.  Room- The feel of the room was unwelcoming. It was a combination of white walls, and dark wood furniture. The lighting was not enough making the room dark and shady. During the stay, the a/c wasn't working…",3,May 2014
"We stayed for 3 nights in standard rooms booked thru Boracay Best Deals (Mr. Gil Gomez of Boracay Deals was actually pleasant to deal and communicate with). Check-in was easy for our group of 26 adults and 5 kids! Staff were polite and courteous. We requested for housekeeping and the rooms were cleaned the same day. Beds were ok and AC worked fine. Bathroom needs improvement though. Overall, it's a basic hotel but a good inexpensive one in a beautiful paradise, that is Boracay.",3,January 2014
"Room was a little musty so opened the door and window to air it out. Needless to say the hotel did not install screen doors or windows, because hey who needs those?.and they are cheap..afterall dengue fever is not  in this area...WRONG.... I got bit twice and got Dengue fever. Awful experience. Needless to say if these hotel owner could spend a few extra dollars on screen doors they would protect their guests from such diseases. Anything to save a buck I guess. Also the food at the buffet was always cold!...yuck... they had the ability to keep it warm as there was burners underneath everything...but alas...again they are much too cheap to spend the money on propane to heat the food they serve....instead they serve eggs and french toast cold....disgusting. The pool was dirty and…",1,February 2014
"We stayed there for two nights at the premier west wing  because it was near station 2 beach and Calypso dive school. Around 2mins to the beach, food outlets and pubs. 7mins to d'mall and the main party on the beach. Room rates were cheap considering breakfast was included.   Now for what I didn't like about this place. Firstly, the road along the entrance to the hotel lobbies were constantly flooded due to the construction going on next door. This also caused the hotel to be infested with Mosquitos. When we asked the hotel staff for spray or mosquito coils, they said they would return with spray but never did. It's either they forgot or didn't understand. Same thing happened when we asked for a adaptor for the socket, twice. Next, the room was spacious but barely furnished and…",2,April 2014
"right on the beach, nice location , when we went we were the only westerners everyone else was Filipino , the food is average, my room was very comfortable, i think its good value for money and the location is the best part, front desk were also very helpful",4,September 2013
"I had two nights in this hotel.  The room was filthy, green slime in my cold shower, dirty toothpicks left next to the bed, hair all over the bathroom, stained and very worn towels.  I asked for my room to be cleaned properly as it clearly had not been done properly prior to my arrival.  When I returned my room was marginally cleaner but I had been robbed, my watch, sunglasses and earings taken from my luggage.  I reported this to the front desk who seemed very unconcerned.  This is obviously a common occurrence at this hotel.    The breakfast was also awful and there was nowhere near enough to feed the large number of guests dining at the buffet. The service was non existent.    This is a budget hotel, but there is no excuse for any hotel to be dirty.  I suggest you book…",1,April 2014
We stayed April 10 - 12.  The breakfast was cold as dead and the service was so poor.  We requested for a hair dryer on the day of check in but until check out we never received any.  I don't recommend this hotel since it is crowded and toxic.,1,April 2014
"Well, we enjoyed a lot of our long trip to Boracay . We enjoyed so much in the island, and our hotelaccomodation was good yet its so crowded hotel..Thank you to Asia Travel for our hotel accomodation.",4,April 2014
"It's our first time in Bora! Thank you so much, TravelOnline (esp. Mr. Andrew Amplayo), for assisting us in our trip. Indeed, we have so much fun there and a very relaxing moment to enjoy summer..... La Carmela is such a crowded hotel, but we still loved staying there because of nice people/s we met around the hotel.",4,March 2014
"The hotel is beach front, but we were located in the newest wing. A 5 min walk to the beach. The rooms are spacious and clean. Housekeeping staff are very attentive. The breakfast is not that great but for the value that you're paying it's ok.   The service at the restaurant is lacking. It's the worst even. While paying for dinner and getting stamped so we can eat at their dinner buffet, I asked one of the cashiers where we can be seated because there are 2 dining areas, one at the beach area and the other one inside the restaurant. The lady talked to her coworker and laughed at our question making us feel stupid to ask where to be seated at a restaurant?!!!!? Not only that they didn't even refill the desserts saying it's already an hour before they close, but still they are…",3,April 2014
"Stayed there with a friend but both of us did not like it. Not clean and smelled stale. Saw a few mosquitoes.  Bathroom design was bad and everything got wet after shower.  Zero toiletries of course, except for a tiny soap bar.  Furniture was very old and worn. Air conditioning was working but not cold enough and noisy.  We stayed on the ground floor and could hear everything happening outside.   Perhaps I'm too spoiled from my other hotel stay experience.  But I reckon I only paid about US$70 per night for 2 pax...",2,April 2014
"First time ever in Boracay. Made a big mistake booking our stay at this hotel. We were choosing between Fairways and La Carmela but ended up choosing La Carmela because of location. It was, after all, ""in the middle of the action"". I so regretted the decision. The hotel was crowded. Station 2 was crowded. Frankly, Boracay is too crowded for me except maybe if you stayed at the Shangri La or Discovery Shores.   We booked 2 rooms and stayed for 3 days and 2 nights at the Main building. Room size is okay since there was just two of us. The beds are okay. Bathroom size is okay but did not have a tub. TV in the room worked. Phone worked. A/C unit had to be replaced because it did not get cold enough. The replacement worked a little bit better but still not as cold as the one in my…",1,March 2014
"La carmela is situated in station 2 but quite far from d mall. Hotel is clean so as our room, hotel lobby was quite dark though. The hotel was super crowded (I guess since its already summer haha!). We were not able to swim in the pool since its too small considering the number of guests la carmela can accomodate. We were lucky enough to get a 'discounted rate' since it was bundled with our airfare. I'll try staying with a different hotel if ever I have the chance to go back to Boracay.",3,April 2014
"so nice, beds are okay and you will feel safe for your things. breakfast is free and people in the hotel good. swimming pool is very near to the hotel and there is life guard that watching you. drinks and food are easy to find.",4,August 2013
"My husband and I stayed two nights here and shared the room with my in-laws. I had nothing to do with the booking so I didn't know what to expect; the only thing I had heard of this hotel is that a lot of Philippine celebrities seem to stay here.  We shared a ""Panorama"" room in the Executive Wing, which was pretty roomy--a queen sized-bed + a loft with a double bed, and an option to have an extra double bed made up on the floor (all in all, 6 of us fit in the room). The loft option was great because it gave my husband and I some privacy even though we were sharing the room with my in-laws. The best aspects of this hotel would be its location (very near the beachfront in Station 2 where all the 'action' is, if that's your thing) and the pricing (considering that it's currently…",3,April 2014
"we stayed 1 week and the best thing about this hotel is its location on the white beach. we stayed in executive deluxe room.  the room was nice, quite big, but the bathroom was not very clean. sleep quality was also not very good beacuse of the loud generator close to our room and also construction across the street. i would give this hotel just 2 stars in europe.",3,February 2014
"travelled to Boracay and stayed at La Carmela after brother and sister in law booked accomodation. Having just ome from Bestwestern Plus in makati(manila) and Ace Hotels(Pasig) we arrived and were told we couldnt check in as it wasn't 2pm. After telling them we had just travelled for 3 hours to get there and wished to have a shower and a drink and freshen up, we were shown to 2 standard rooms, when the booking was for a standard and semi deluxe. These rooms were hideous! I appreciate the fact the staff made 2 rooms available for us immediately but they are low quality and very budget. Im not sure how much had been paid for the rooms but i went back to reception and asked for a new room. after being shown to 3 different rooms, i finally settled for V5, it cost an extra 85$AUD…",3,March 2014
It's my first time in Boracay and I had a blast with my 2 best friends in the world.   Thank you for arranging a hassle-free trip for us! Your freebies and discounts are amazing - just pure awesome value for money.   La Carmela was a great place to stay in. We had great service and all our needs were attended to quickly.   Special thanks to Bill Marva for providing us with a variety of packages we could choose from.  Thank you for being on call for our questions even during the weekend. I will definitely contact you again for our travel arrangements in the future.,5,March 2014
"I posted feedback on their Facebook page, but instead of addressing the issue, they deleted the post. Here is a copy of the post:   You have BED BUGS.   My family and I stayed at your hotel from Mar 25-27, specifically at Room 221 of the Main Building.   On the morning of the 26th, my son and husband woke up with rashes on their necks and faces. By mid-morning, my son was scratching the rashes like crazy, so we thought to buy some topical itch ointments for him. These did not help, though. By the evening, the rashes were starting to swell, and on the morning of the 27th, before checking out, he looked like he had gone a round with Pacquiao. I talked to your management about it. The officer on duty had us brought to a clinic (The Island Clinic, I believe) where the doctor on-call…",1,March 2014
"It's our first time in Boracay and in this hotel. We stayed 3days 2nights and its really fine, a budget friendly hotel for a group vacation. Clean and comfortable. It is front beach and near to night life and souvenir shops. Included are 2 complimentary breakfast and it is good enough. We really enjoyed our stay and at the same time in this hotel where Home Sweetie Home shoots one of their episodes. I would recommend this hotel for everybody who want a nice, beautiful and budget friendly hotel.",4,March 2014
"Stayed here in October 2013 having attended a family wedding in Cagayan de Oro, flew to Iloilo and got a taxi to the port to get to Boracay, next time would probably fly rather than taxi - we flew back from Kalibo to Manila. Anyways booked this hotel as our extended stay had us on a budget. We got a great deal online and initially booked in for a couple of nights as we were apprehensive of the cheap price!  We found the rooms clean and comfortable with good bathroom, it's a pity there's not more light in the rooms as I found them quite dark- not that we spent too much time in the room! Great location on the beach and plenty of bars and restaurants nearby ! Didn't eat in the hotel but had drinks and juices and these were very good value compared to some of the bars around.  Free…",4,October 2013
"It's my third time in Boracay and 2nd time in this hotel. Location is front of beach. We were 4 in the room (main bldg.),complimentary breakfast was only good for 2. Towels are provided but old. Bedsheets are clean,but looks dark. Bathroom was worn out. Safety locker is provided in room. Need to inform reception to fix room every day as per policy. Deposit of 2,000 pesos is required for incidental charges such as henna stain in towels or bed sheet. ",3,March 2014
"My family and friends have checked in at this hotel for 3 times already and we are not dissappointed everytime we came back because we make sure that we are booked at the executive wing. This hotel is pretty much average than the rest of the 3 star hotel in boracay but because the executive wing was relatively new when we booked way back 2009, everytime we came back, we book here for convenience and familiarity. The booking comes with breakfast which is ordinary and a dinner buffet which is just okay considering its free. Situated at station 2, this hotel is recommended for those who wants to be where the action is at night.",3,April 2013
Terrible experience do not go here. Massive amount of people on cheap package tours. There was banging from renovations literally from 8 am until 6 pm everyday. You cannot actually use the free wi fi. It's just a cynical rip off of tourists which most of Boracay is anyway.,1,March 2014
"Nothing special about this place. Typical hotel room with beds, aircon and normal restroom. Friendly hotel staff though. Avail their breakfast buffet and I'm kinda dissappointed. Food was pretty the same everyday. You have to start the day waiting for table and food to be refilled for you to be able to have breakfast. Could use a lot of improvement!",3,May 2013
"the trip in from the airport was great, we had the whole bus to share with two other couples. then    a short boat ride to a pier ,where a nice van picked us up to the hotel for check-in . They were  very nice and helped us to our room , it was nice and clean . We went straight for the beach.  The warm white sand and blue water was right out side the front of the resort. you will pass  the pool and dinning area on your way there. They had a shaded area and Beach chairs for  you to use and helper to get you a drink from the hotel , It was great relaxing stay, and the  morning breakfast was an added bonus .",4,April 2013
Indeed a budget hotel but the very friendly staff is doing the best to make you feel confortable. Besides the staff a plus was the clean and spacious room and the proximity to the beach. Weak point to consider to improve: the too small breakfast restaurant,4,March 2014
The a/c unit was so loud and it wasn't mounted properly. there was a leak in the restroom. The light in the ceiling was falling apart the pool looked extremely dirty an they barely had a good breakfast selection. Oh an there was Mosquitos in the room biting my wife. And they called it executive rooms. Towels are old and the tv don't have proper signal. ,1,March 2014
"Stayed in this hotel during typhoon yolanda(this is a late review).i have to commend the staff from the supervisors to all their attendants, they were very considerate during those times.though the rooms were not magnificient, A/C not wrking well, hot shower as well but the bed n d rest is ok.dont eat in the resto, not recommendable even the breakfast.better to buy mcdo or eat at other resto. Will stay in the family room, nice rooms n big enough for a group, A/C works well as well as the shower.(we stayed at 3 different rooms during our stay bec we wer stranded but the regular room, not so recomendable). The local govt of boracay as well as the tourism office they really SUCK, they dont know how to handle crisis, thousands of people wer stranded during yolanda n hoping to cross…",3,November 2013
"This a great little budget hotel. Included in our pre-purchased package from Travelonline Philippines, this hotel made it possible for me to travel along with 9 member of my family without having to rob a bank. The rooms are decent and the property is constantly being cleaned by its friendly staff.  Being situated within the borders of stations 2 & 3, visitors of this hotel have direct access to cheaper services and merchandise. I will definitely come back.",4,December 2013
"if you have a bad time at this resort....it is your own fault...as nothing is a problem for any of the staff at this beach front property. the staff are mainly young trainees, and are so willing to be of service to you... that they all scramble to be the 1st .it is very clean, safe, an has everything you need an  a bit more...but the beach has it even more so.the food is also budget buffet style, an you more than get to put on weight there, but also they have menu , an if you happen to catch your own , lobster or huge fish an crabs at the local wet market, the kitchen do a superb singapore chili mud crap or torepedo prawns",5,November 2013
"The great thing about La Carmela is the location - directly next to White Beach so you are there within a few footsteps. The other good thing is the price - it's very cheap, especially if booked as part of a group tour. However, that's pretty much where it ends as everything else I experienced was pretty bad. Room is in dire need of refurbishment and was pretty dirty (and that's after we swapped rooms due to being initially placed next to a building site). The room wasn't cleaned each day and the air con was unbelievably loud. Breakfast very busy and bad food. You had to pay to rent a beach towel. The pool is nice but affected by the smell from the nearby toilets. You get the picture - if you can put up with this for a cheap stay, then great. Otherwise, pay a bit more and stay…",2,February 2014
"La Carmela de Boracay is one of the best and yet so affordable hotel in Bora, its services was like the 5-7 stars hotel with their friendly staff, nice bed room and delicious food. For those budget travelers like me i really recommend it.  Thanks a lot.",4,October 2013
