reviews,ratings,date
"went with my family to Crimson for a week (July 2021). The whole place was breathtaking. Very safe and secluded, safetly protocol we're in place and both guest/staff were practicing social distancing.  Things I would like to point out: 1. The hotel was very accomodating. - Seemingless travel from hotel to airport (both arrival and departure) - Everytime we want to go out to other Stations, the hotel would arrange e-trike for us (though they have scheduled shuttle for guests who want free rides)  2. Breakfast buffet is delicious. LOVED their chocolate crossant (a must try) -Food were not salty (which is a plus) - Staffs at the restaurant are very accomodating - Even though its a buffet, guest were not allowed to get the food, staffs' who were stationed will be assisting you  3.…",5,July 2021
"Enjoyed our 5 days stay. Relaxing room, great facilities and excellent service. Food’s very good.   All are request’s were accommodated. Staff are all helpful and friendly.   Will definitely stay here again on our next boracy trip.",5,July 2021
"After 1-1/2 year of lockdown, your place in Boracay gave us the most relaxing and comfortable stay for our family to unwind and refresh.  The view is superb from Atop.  Reminds me of Santorini.   The breakfast was sumptuous, the facilities are better than expected, the staff are most courteous and helpful.  Will surely comeback!",5,July 2021
Went here for a much-needed break. It’s secluded with its own beach and a tad far from the usual Boracay crowd. Covid protocols are in place so we felt very safe. Staff is amazing and accommodating. The spa was the highlight of our stay! Well done!’,5,July 2021
"It was our first time in Crimson and my first time in Boracay.  The resort itself is great. It had everything we needed for a comfortable stay.  What stuck out the most though, was the staff. They are extremely friendly and accommodating. Whether you need something for your room, or they notice you've gone to the pool without a towel - they're always there to lend a hand.   The free breakfast has a very wide variety, you could probably find what you're looking for when there. They offer things from traditional Filipino breakfast's, traditional American breakfast's, cereals, etc.  We enjoyed our stay so much that we extended our 3 day reservation to an entire week.  My favorite thing about this place is that they have a private cove for their guests. This is a cove that only…",5,July 2021
"Crimson Boracay staff is the reason why we keep coming back to this place. Special thanks to Maffy, Caloy, Shein, and Laurenz for the hospitality. You guys are amazing!  The rooms were exceptional, and whole place felt like paradise. Will be back in December this year for our third stay barring any travel issues with Covid. Thanks!",5,July 2021
"Crimson staff truly renders the best service. From Reservations to Sales to Pre-arrival preparation to arrival to breakfast to the spa up unitil check out!   If I may express my thanks to Phoebe, RJ and Marc from Sales/Reservations for helping me with my booking! Even when my flights were canceled, rebooked at least 3 times they managed to follow through so well! Despite my challenges with my air tickets they were on top of it. It was really messy on my end thanks guys!  My thanks to Vinci from Concierge as well as he was there for us since day 1 of our arrival helping us with restaurants to eat!!! Even helped us make sure we can still eat breakfast at the restaurant before our very early flight! above and beyond thanks Vinci!!!   Elvie and Pau helped accommodate us so we can…",5,July 2021
The rooms were elegant with the most lavish accommodation. Crimson Hotel gives you the ultimate experience that you'll ever have. Their world-class food and banquet will make your stay more remarkable with accommodating staff. We'll surely go back.,5,July 2021
"My husband and I had the best vacation because Crimson gave us the best, most luxe experience. Hands down to ALL hotel staff/people who were ALL exceptionally courteous and greeted us with the best smiles . Also, one of the most luxe and best spa treatments I had in a while, Seth and Nica who did the massage were so great. I want to thank all hotel staff for delivering utmost service, always keeping their customers in mind. Keep up the good work! Customer experience matters the most for me and I'd definitely go back to Crimson every single time.",5,July 2021
"We just want to say a huge thank you to all your staff. We loved our stay and felt pampered all throughout the whole 5 days. From the airport pick up, the free shuttles, crew at the restaurant, pool attendants, reception, everyone made us feel welcome. Everything from booking to our departure was seamless.    Special thanks to Henz and Dior who would always be prompt in responding to our needs. Ver, who not only made sure we had our sumptuous meals on time, but also recommended the best tattoo artists on the island, Eumer who drove for us and made sure we were comfy while waiting for the shuttle departure, Aira and Caloy, who definitely made our breakfasts feel special. We will definitely be back next year :)      From the bottom of our hearts,    Kat and Jay",5,July 2021
The resort and Service is exceptional! They made our stay so welcoming and because of that we opted to extend our stay. Their breakfast is superb. 👍🏼 Also the staffs are all  well trained for its hospitality. Kudos to this resort!! We will definitely be back!! Cheers! 🥂   Mrs. CP,5,June 2021
"The best resort and spa I’ve ever been before.  Crimson gave me a worry free stay in their resort. From the time of our arrival until our departure. Service was excellent and fast. Staff were very friendly. Food were world class. Rooms were clean and very comfortable. Overall, Crimson make me feel I’m in a paradise inside a paradise.",5,July 2021
"Crimson Resort is awesome!!! The people, place, activities, food, and service are amazing... Every features of the resort give are fascinating. They have exceeded our expectation. The amount we spend is worth every cent. Will definitely come back again and again and again...  Highly recommended!!!",5,July 2021
"My family stayed for 4D 3N July 20-23. Our room is Suite Seaview of Indigo Building. Hotel room is very well sanitized.  Room amenities are of high standards from its bed, linen, toiletries, furniture, aircon and automatic sheer and black out. Best seaview. Buffet breakfast is wide range. Superb food taste.  Very Friendly staff. Safe swimming pool and beach with lifeguards. Kids can safely enjoy their vacation. Very well coordinated land and boat transfers. We will surely come back. For us, the best resort in Boracay!",5,June 2021
"Thanks for helping me fix my mis-booking. Special thanks to Shein, Henzil, and Nikki for accommodating my requests.  Food 💯  Room 💯  View 💯  Staff 💯   Quick story- I mistakenly booked Crimson in Cebu when I was in Boracay and Crimson Boracay helped me coordinate my refund and got me a really great room with almost the same rate in such a short notice. Amazing. I would definitely go back.  Thank you.",5,July 2021
"It was an unexpected surprise. I normally stay in the big hotels on station one. But Crimson was surprisingly one of the best experience i ever had in Boracay. Look for kuya Ron Jhon, best waiter they have in Crimson. He is very friendly and engaging. He is assigned in Azure. Great guy!",5,July 2021
"My husband and I stayed for 4D3N. We loved and super enjoyed our stay as it has complete amenities already. The beach is so clean and serene, they also have a pool already, in-room service, and the delicious food!!! We loved the BBQ buffet we had during our 2nd night. Everything is perfect. Another thing that I wanna highlight is their seamless, end-to-end service - from arrival in Aklan to the hotel and vice versa.  Perfect for our minimoon! We'll definitely be back! Can't wait!",5,July 2021
"I would have to say upfront, I expected a lot. Being the newest luxury property in Boracay, it did not disappoint. Rooms were nice (though not as spacious), we had a good view of the beach, there are a lot of activities that you can enjoy - kayak, paddle, gym, kids can go to CrimZone, etc. The room is sanitized as well. Buffet breakfast is def a winner with a lot of variety and they serve it until 11am. The whole property is well built and well thought of.  What really disappointed me was the service. Having stayed in Lind and Discovery in Station 1, we were already accustomed to a certain kind of service a 5-star hotel can provide. Roundtrip airport/port transfers were included in our booking so we asked to be picked up in Discovery (10 mins away) and they said they will have…",3,July 2021
"Stayed 4 days at crimson Boracay.  All I can say was that it was excellent!  The staff was excellent, accommodating and professional, the room spacious and elegant, beach and swimming pool was just spectacular and The food delicious!  Great job crimson! Can’t wait to stay again",5,April 2021
"Crimson provided us with tranquility while enjoying 360 degree picturesque of the beautiful Boracay. Food were great and a kid friendly place. Staff were also very friendly and helpful, especially Eugene, Mariel and Jestin.",5,July 2021
"After two years of being lockdown due to Covid-19, we finally decided to spend my 60th birthday at Crimson Resort and Spa in Boracay. It was a very stressful ordeal to prepare for all the documents needed to be submitted prior to our flight, but it was all worth it.  Upon arriving, we were in awe about the place. It was amazing and breathtaking. The staff were all very friendly, and accommodating. Special shout out to Miss Ica, Nikki, Pau, Lau, Gelo, Ran John, Abby and most especially to Miss Maffy who came over to meet us personally and through our last day of stay.  We had a grand experience and amazing vacation at Crimson Resort and Spa. We will surely be back next year. This will be our lifetime vacation spot.  We have bragged the place to our family and children from the…",5,July 2021
"Our overall stay was great!   Super good service! Thed, Bee Jay & Ran John from azure took care of us and were very helpful and accommodating! Thed was able to give all our requests and was very attentive as well!! He’s the best!",5,July 2021
"Great hotel experience from hotel booking to actual stay and up to hotel departure. Flawless service. Every staff greet guests and all requests were accommodated. The hotel room was superb and the bed was divine. We had an upgrade and it was the cherry on top of our birthday trip! I would like to thank the Saffron staff and crew for greeting my partner on his birthday. A simple thought and much highly appreciated. The spa experience in AUM was exquisite! Overall experience was excellent! I would love to take my family here and recommend the hotel to my friends!  I am just particular about the cleanliness of the rooms. Like trash bins are not cleaned often, items such as towels, toilet amenities are not replenished unless you give it a call. It is understandable that as explained…",5,July 2021
"I am writing this review to talk about my pleasant experience at Crimson Resort Boracay. It’s been a while since our last visit here. We made plans last 2019 so we could spend summer at the beach instead of traveling abroad. We booked our flight and decided to stay in Shangri-la once again. We booked it for May 2020, but we all know how that year turned out. This year, after having been cooped up in the house, I decided to bring my kids out into the world again. I was going to book the same place but for some reason, while I was browsing through other hotels online, I decided to call Crimson Boracay. The front desk was very pleasant and accommodating that he convinced me to book a 3 night stay there instead of my original plan of 2.  The very next day, I called Crimson again to…",5,July 2021
"I would like to commend SIR JESTER, THIRD, AND CHRIS and the entire concierge team of crimson boracay! The hospitality was THE BEST, I can say this with complete confidence because I have experienced checking-in in their neighboring hotels. Keep up the good work 👏👏👏",5,July 2021
We highly recommend Crimson Boracay. The staff is exceptional. Food and facilities are excellent. We would definitely go back. They go above and beyond to make you  feel comfortable and are very accommodating.,5,July 2021
"Absolutely brilliant experience . I would recommend staying at this hotel over any other in boracay. Special mention to BeeJay , who made our day at the beach amazing with his excellent service.  The lifeguard and Mariel who went out of their way to get sea shells for my daughter.  Great service, lovely rooms , and beautiful boracay !",5,June 2021
My family and I had a pleasant stay and we really enjoyed the resort’s luxurious yet homey atmosphere. I would like to commend the staff’s approachability in particular. They were friendly and helpful.,5,July 2021
"I would like to commend your staff, especially Ms. Cath Co, Mr. June and Merald for a wonderful service they’ve given to us during our stay. They are really approachable, and gave us the best service. We really enjoyed our stay, and will definitely come back soon.  Amenities is nice, the view is so relaxing, everything is sanitized and clean.",5,July 2021
"Station Zero is the best and staying at Crimson doubles the experiece. Best view, new buildings, VIP- Treatment, Mouthwatering food and best people-Kudos to Ms Cath Co for being so accommodating. Til we meet again Crimson Boracay!",5,July 2021
"We had the best-est stay. We are visiting Boracay every year and we stayed at a lot of hotels already but Crimson still remains on top. Incomparable service and definitely a steal deal for a stay. Please extend our gratitude and regards to all the staff of Crimson Boracay, thank you for your humble and excellent service. We will go back 🤍",5,June 2021
"My stay at the Crimson was very relaxing and comfortable.  The beach was very private and very beautiful. Everything was also well sanitized and staff were mindful of the safety protocols which also helped put my mind at ease. I travelled solo and the concierge, Third and his team made sure that my stay was worry free by seamlessly arranging all my activities and transfers during my whole stay. The food was also great and staff were proactive when it comes to my requests.  Overall, a highly recommended resort! I am sure to come back!",5,June 2021
"This is my edited review of my previously deleted post. I apologize for the initial mistake. 😅🙈 Dear Mr. Patrick Manthe, Crimson is lucky for having wonderful and responsible staff. ❤️ God bless and more power!  The long awaited trip finally happened… after months of anticipation, stress, rescheduling due to the travel restrictions.   My family stayed at Crimson’s for 4 days and 3 nights. And I am very happy to say that we are extremely satisfied and even exceeded our expectations.   From the booking and reservation itself, everyone was so accommodating to our requests… they patiently answered all my queries and assisted us even with the requirements. Special thanks to Ms. Phoebe, and our family’s travel concierge Ms. Ica.   Then upon airport arrival, we almost felt that we…",5,June 2021
"The Crimson experience is truly an unforgettable one. From the moment you book up to the duration of your stay, the Crimson team gives great service all through our stay.  The food in this resort is delicious. Worth every penny! All food outlets are impeccable!  Mosaic is a great  dinner place.   The rooms are clean and sanitized and you feel very safe.",5,May 2021
"Nice view, clean and good staff especially Nel (driver and Lobby assigned, Noli at the saffron during breakfast and Nico hotel manager.  The Hotel is practicing the Health protocol especially now na may Pandemic...the make sure na nakq sanitized ang room and all others things in the hotel room",5,June 2021
"My husband and I decided to book a 5 day trip to Boracay for our 2nd wedding anniversary. For the first two nights, we decided to stay at Crimson. This is our first time staying at a hotel over at station zero. From the airport we were picked up by the hotel’s private car (we took advantage of their voucher) Then we were lead to their private speedboat. We were the only ones on board, which made the experience more posh and luxurious. We didn’t get to dock on their beach front but this was apparently due to unfavorable waves, so we docked over at the Keyhole area instead and we were greeted with another private van. When we arrived at the hotel we were greeted with friendly faces and we felt so welcomed.   We totally fell in love with the place. The modern design of the hotel…",5,June 2021
"We had a very great stay and remarkable experience of hospitality. Special shout out to Third for going above and beyond expectations!  View from room was amazing sea view, good access to the infinity pool and nice breakfast. Thanks very much!",5,June 2021
"I chose to stay at Crimson due to its location. Some may say it is far from main stations - but why did I love it? Being away from crowds, during my entire stay I did not want to go elsewhere. Read to uncover all the reasons why! :) - Boat trip to reach Crimson, we were greeted and picked up by Third, who drove us to the hotel.  - Upon arrival, we were got an upgraded room! - We were assisted by Third, and to our wonderful surprise we were welcomed to a Suite with sea view, with the most wonderful view!  - Third, the concierge team leader had also left a personalized welcome greeting with some delicious refreshments as well!  - His assistance and customer service really impressed us, and very thoughtful.  - The breakfast buffet had a variety of choices - The infinity pools huge,…",5,June 2021
"Amazing service by the staff. You can also find good drinks at the bar. The resort has this european/south american vibe that encourages you the entire place. The biggest thing that stood out was the food most specially the breakfast, there you can find variety of food that will suit your cravings and mood for the day",5,June 2021
"Called and made a reservation for walk in restaurant guest. Restaurant didn't coordinate, guard in front didn't want to let me in. Super bad coordination internally. Didn't feel welcome at all. Wish I chose a different hotel for breakfast buffet. ",1,June 2021
"Secluded and exclusive resort at station zero. Helpful staff and beautiful, modern amenities. We booked the signature beachfront villa w/ own plunge pool. They allowed us to check-out late, thank you! We were sent free food when we could not order on our 1st night. What a thoughtful gesture.  Thanks! Breakfast buffet was amazing w/ a lot of food choices. Was supposed to have free rt airport transfers but we extended our stay in Boracay and asked that we be brought to station 1 instead of the airport and was surprised that it’s not for free anymore. That’s the only letdown. The 2k dining credits was not applied as well the 15% off when you dine in as advertised. I would definitely go back and recommend Crimson Boracay to my friends. Recommended if you want no crowds.",5,June 2021
"NOTE: This review comes from a person who has travelled to tourist destinations in the new normal starting Nov 2020: Boracay, Coron, Lapu-Lapu City and Panglao  Crimson is definitely a resort you would want to relax, enjoy the beach and the sand.  The resort is at Brgy Yapak and shares the area with Movenpick and Edsa Shangri-la.  I chose this over Movenpick because of the celebrities that checked-in prior to our stay.  The sand is not as fine as white beach--imagine Puka beach.  There are umbrellas and seats in the beach.  All the angles are picturesque and my partner and I enjoyed taking pictures in the beach. We took the BLK promo BORACAY BETTER THAN EVER with a total rate of 19K++ and 700/pax for the  hotel to take care of your transfers in your behalf.  Swimming pools are…",5,June 2021
"Our stay at Crimson Resort was perfect. The place is very beautiful and our room was very clean and everything is sanitized and organized. The people from the reception, lifeguards and at the restaurants were really nice and helpful. The  beach is very beautiful and it was what I expected that the place is isolated from the crowds of Boracay. Even if it's isolated Crimson is not boring.",5,June 2021
"We had a great time staying at the place. The food is great, esp in our packed breakfast where we got bacon and sunnyside up (instead of hardboiled) albeit we didn't have chocolate croissants (lol). Bed was very comfortable, it's just that for our place, the ants seemingly are attracted to whatever we ate before sleeping (not in bed). Beach was perfect. Only matter was the snakes at night time which we didn't foresee. Will probably go back again.",4,June 2021
"Initially we werent that satisfied with our stay. There are limited facilities in the resort. There are no kids activities except only the pool. With the food, good thing they opened another resto for buffet breakfast on our 4rth day, otherwise we will be tired of eating the same over & over again. Weve tried all in their menu that on the 2nd day we wouldnt know what to eat anymore. Worst, on our 1st day after eating dinner, that night my husband got stomachache. So he was up all night and stayed in bed the whole day on the 2nd. On our 3rd day, its my youngest who got allergies and was rushed to a nearby clinic. Thank you to nurse Rachel who checked on my hubby soon and to my son whom she literally didnt leave and accompanied us to the clinic. That guy in the resto (forgot his…",4,May 2021
"Went ot many nice places for dinner on the island, but the food at the AZURE at Crimson was outstanding! Thanks to a great team in the kitchen headed by Chef Nickolai Stoyanov and Chef Rajesh Choumahn ... They even made a special dessert from me just because it was my last day and I was craving for it.  Excellent service as well .. and - again - top quality ingredients and preparation the dishes.  Two thumbs up!",5,June 2021
"My husband and I decided to move to mindanao and we came up with the idea to drive down (landtrip) but we also want to visit boracay as part of our stop over. After re-booking our stay 3 times we finally were able to leave NCR. We are still quite reluctant to travel due covid19 but we pushed through. Before we even got to the hotel front office and concierge are very helpful when it comes to queries regarding travel requirements and logistics in getting to boracay. They gave us all needed information to make the trip. I am grateful for their assistance all throughout.   Since we were travelling with our car, the hotel has their our parking are at Caticlan and so relieved on how secure the parking is. The concierge department is amazing thank you to THIRD and his team for…",5,June 2021
"Stayed with my family from June 10 to 13 for our anniversary. We haven't even landed in Aklan and you could already feel the Crimsons signature hospitality and customer service ❤️ The online concierge helped us in getting our QR codes, as soon as we arrived in Aklan, the staff made sure to make us feel well taken cared of, they even lined up for us at some point to make sure our 2 year old son would not be too exposed to people.  Would like to mention in particular Phillip who helped make sure we had an amazing stay, and helped me setup my anniversary surprise for my husband.  Elvie and Olive from the AUM spa gave us THE BEST MASSAGE WE HAVE EVER HAD. And that is without exaggeration.  We haven't even finished our trip yet, but I just had to leave a review already.",5,June 2021
"The resort is so beautiful, they have 3 huge infinity pools. The service is outstanding. I must say, this resort is perfect if you want a quiet and private stay in Boracay. There’s variety of choices in their breakfast buffet. I’m so satisfied with my stay in this resort. Kudos to the staff and crew, they are all very kind and welcoming:)",5,May 2021
"I've visited Boracay several times since 2012 in a wide array of accommodations, from budget to mid-range and luxury. I stayed at Crimson for the first time for 4D3N in a Deluxe room during December 2020. I immediately came back to celebrate my birthday for another 4D3N in February 2021, this time staying in one of the two Signature Beachfront Villas. Both times, I went in a group of 4-5 friends.  The hotel itself is beautiful. Nestled at the end of Boracay's exclusive Station Zero, it has a pristine private beach. The rooms are all well appointed, and many of them (from Suites to Villas) come with their own private plunge pool. The design is just beautiful, and the rooms are all well-appointed. For the younger crowd, I can say that the whole place just screams ""Instagrammable"".…",5,February 2021
"Food = Heavenly!  ( don't miss their cheese naan and chicken tikka masala! THE BEST!"")  Accommodation = Superb! ( the rooms are soooo AMAZING!)  Customer Service = Excellent! 5-star service!   View = Stunningly breathtaking!",5,March 2021
"Crimson made our Boracay trip very memorable. The moment we stepped out of Caticlan Airport, we felt well taken care of. All the staffs, from the airport transfers, Hotel reception and restaurants are very welcoming and accomodating, they even upgraded our room with a stunning sea view Suite room which made our stay very special.  Everything inside the room including their freebies are sealed and sanitized which made us feel safe. The private beach area is really breathtaking which is perfect for Sunset viewing. Life guards and staffs made us feel secured while in the beach area and are very attentive to everyone’s needs. Foods from Azure and Mosaic are Superb.  Crimson is definitely a hiddeny paradise for me. You are worth every penny spent. ❤️❤️❤️",5,March 2021
"I fell in love with Crimson the very first time I visited in 2019 for my Birthday Getaway.  And wherelse to go once the lockdown has been lifted but in Crimson Resort  and Spa Boracay at Station Zero. I start my day with the sumptuous breakfast spread at Saffron Cafe followed by early drinks, at Azure Beach Club, plus they offer a wide array of Asian food selection but my fave is the Inidan Tandoori , Curries and the Baked Oyster, i can finish a dozen  all to myself. Fun fun fun especally if they have a foam party set up.  After a whole day in the sun, dinner at Mosaic is highly recommended. Btw may I mention the amazing staff and chefs!",5,December 2020
"Just speechless, the view, the food, the service, every single aspects is properly managed to satisfy our stay. All customer touch points are bringing happiness.  I said to my family once we landed back to Manila that we should come here again, and I think it’d be sooner rather than later.  Fantastico! 5 stars....",5,March 2021
"Slow service ! The beach restaurant and bar the sits are dirty with food stains ,  and I saw a puke under the table, no social distance btw tables, and I saw dog poop on the sand. But the cove it’s nice and staff friendly. Not 5 stars for sure...",3,March 2021
"The resort was very good. The staff were friendly and went out of their way to accommodate us. Shoutout to the F&B staff were incredible and so as the food and drinks. We went in for a day tour, but we will definitely be back to stay of a night or two (or more). Kudos to the amazing team! See you soon!!",5,March 2021
"Very friendly f&b staff, Mr. Fred, assisted us very well. He is very professional in dealings with guest. We availed the Seize the day promo, every centavo is worth, service is very great. Keep it up Fred! ",5,March 2021
Staying at Crimson is a money well spent since you'll get the utmost service here in Boracay. Good food. Good place and their private beach don't have that much algae compared to the White Beach area. Kudos to the team! Will definitely go back!,5,March 2021
"Our booking in Crimson was last minute, and I'm so glad we did it! Our experience from the airport was the start of everything. Airport representative assisted us to the van going to the port, staff welcomed us and headed us to the speed boat. Then, we had another van going to the resort, van amenities included bottled water and crackers, which is nice as Station 0 is not that near. We arrived at the resort and checked-in, upgraded from deluxe to Suite Sea View Room! I really did not expect it and got really surprised and got so in love when we got in the room! Zeon offered us buggy but we preferred to walk to see more of the resort. Zeon and Maffy came to our room and surprised us with a bottle of champagne, appreciate that touch! We brought it to Azure when we had our dinner…",5,March 2021
A big thank you to Zeon and his team. You guys simply the best. We felt so at home that will definitely be back with friends and family. You need to checkout station zero. The place is just breath taking. Look for Zeon you will be in the safe hands. Thank you Crimson!,5,March 2021
"Crimson Boracay, by far, is the best hotel in terms of service that we have stayed in. Hero was assigned to attend to all our needs. He accomodated all our requests even the unusual ones. Staff are all polite and courteous. Wish we could stay longer hehe. Thank you Hero and the staff of Crimson for making our stay very memorable.",5,March 2021
"The best private resort in Boracay so far that we have visited. Services and amenities offered are top notched. The place makes you want to stay forever starting from the rooms, the good food, the pools, and especially the nice beach. Chef Philip really made our stay extra special by recommending the suite with sea view and the food to try in azure. Vinci also was a big help with our transportation around boracay so we really appreciate that. We will definitely comeback and next time invite our families to let them experience the beauty of crimson boracay.",5,March 2021
"We’ve had a lot of trips to the island but this one by far is the one for keeps! My family is a witness to that, my kids were screaming “best vacay ever!” I personally experienced first class service! Can’t wait to do it again! Thank you crimson staff for this one of a kind experience!",5,March 2021
"Pros: - Friendly and professional staffs.  - Modern and pleasant room with a panoramic view of the resort and beach.  - Excellent food and drinks.   Cons: - Strict health protocols not implemented. Many guests were not wearing face masks around the common areas and buffet breakfast. Some were even chatting while standing in front of the food trays - which is quite alarming since their saliva may contaminate the food which is being served to other people too. - Limited shuttle service. You need to get an e-tricycle if you want to go to different stations.  - Not the place if you want a quiet and relaxing vacation, at least for our experience. There was a brand shoot when we were there and some staffs of the shoot were not observing the peacefulness of the paying guests - leaving…",3,March 2021
"My friends and I spent a day at Crimson Boracay. The last time my partner and I were here was in 2018. The resort is still pristine and the service is still world class. We availed their day use offer for 1,500/pax and 1,000 consumable. This allowed us to use their pool, beach, sun beds and had free service from and to DMall as we stayed in Station 2. This was arranged by Mariel, the resort’s manager and we were served by Bee-Jay. They were both especially warm and thoughtful. We enjoyed our day here so much and we didn’t feel any less special. My friends and I will definitely come back here. Thank you, Mariel, Bee-Jay and the rest of the Crimson team! ",5,March 2021
"Had a blast at this hotel and definitely going back. The staff are all very friendly! I really appreciate that they gave me a free room upgrade to suite since I requested a room closer to the beach. I am very excited to go back to Crimson with friends!   Though it’s a bit far from Station 1, just staying at Station zero is just enough specially if you wanna enjoy privacy and less crowd at the beach.",5,March 2021
"Having 8 visits with Boracay since 2009, this is by far our best stay! We love everything about the resort - our upgraded room to Suite (not just an ordinary suite, but seaview with easy access to pool), our free massage, our everyday super yummy breakfast - thank you to Mr. Jonil of Saffron Restaurant for always checking on our needs every morning, every breakfast. And a lot more to love about Crimson!! Their staff is suuuppperr friendly, accommodating and we were even given a lot of freebies during our stay. Free dessert and drinks for the kids on dinner time, free table set up by the beach on our last night, a special digital greeting for my son who celebrated his 11th bday there and the mouth watering cake they made for him. Of course nothing can beat the view of clean beach…",5,March 2021
"We had our vacation at station zero here at Crimson Boracay for four days. We had the most memorable vacation as a couple for a lot of reasons. First,  the customer service is excellent, it started days before our check in, Mr. HERO was very accomodating and helpful especially to my fiancee's requests up to the end of our stay, all the staff of the resort are well trained and very helpful, a 5 star hotel indeed. Secondly, the cleanliness is excellent! We definitely felt the security on our entire stay in Boracay. And most of all, the station zero feeling, away from the crowded beaches of Boracay. You'll definitely be at ease of staying in this hotel amidst the pandemic. Surely, we'll definitely be back. :)",5,March 2021
"5days in this resort is not enough. We visit Boracay every year and due to the pandemic, we decided to stay in a more private resort than the usual station 1 we do.  This is the best resort we've been to in Boracay - from the pristine white beach and great sunsets to the very friendly staff and great room. I cannot single out any staff in this resort who is not welcoming. From Day 1 - getting picked up from the airport to Day 5 -  getting us back to the airport,  they consistently showed excellent service, very friendly and approchable staff.  To Kuya Joshua who created the grasshopper and bird leaves toy (don't know what it's called), a big thanks. My 5yo son still remembers his name as his friend 🙂.  I think the only downside is that the longer you stay, the more you feel…",5,March 2021
"well, for me crimsons hotel in boracay is really a getaway place for me and my family!❤️💕clean rooms,very nice pool and of course the sea. good food and nice people and very accommodating staff! Congratulations job well done!!! special mention to the head concierge Mr. Roger Manuel of course! thank you so much for all the excellent service!❤️ to the FNB  Mr. Archie and staff. thank you so much!  btw, this is my fourth visit and still only crimson hotel i wanted to go back and relax! truly i love the place!❤️",5,February 2021
My friends and I had a very relaxing and amazing experience at Crimson Boracay. This resort is now on my top list! We are all satisfied how Crimson handled all their guests amidst the pandemic. They provide the best services and they also follow safety & health protocols. We really feel safe during our stay. Our room has an amazing view and we got very big discounts btw. We had dinner by the beach during our last night at the resort and the food was really gooooood! We will definitely go back and recommend Crimson Boracay to our friends and family. Thank you again Crimson and May God Bless you more especially all your staffs!,5,February 2021
"We are very grateful to the one who received us and upgraded us to suite with pool access with complimentary use of kayak and paddle board. We didn’t get your name but you made our stay super special!  Everything was sanitized. Aesthetically pleasing design, perfect harmony of space and decor too. I did not find bath robes and hair dryer in our room but I’m pretty sure they can be requested.  The Crimson Care Centre (Viber) was really helpful for the reminders and operating hours of the amenities. Swift response from Hero for our dinner reservation. Also a million thanks to the little bird who told the Mosaic staff that it was our anniversary and surprised us with a cake after our dinner. We were kilig to the bones ☺️  The people who work here were very hospitable, attentive and…",5,March 2021
"We had an absolutely wonderful experience at Crimson Boracay. At every step of the way there was incredible service across the resort--from arrival and transport to the resort, beach and pool service, restaurant, concierge, and housekeeping. It was clear they were taking COVID protocols seriously, but this did not stop them from reaching out, through VIBER and other means, to ensure we were comfortable and well looked after and had everything we could possibly need. The dining crew were incredible in attending to my celiac daughter's gluten-free needs, and they made a celebration of my son's birthday! And when we unexpectedly had to stay an extra day, they went out of their way to help with all the logistics. And all this on top of the beautiful beach with spectacular sunsets,…",5,February 2021
Hey crimson! Thank you for making our honeymoon very memorable. Appreciate all the assistance and kindness of everyone. Will definitely recommend you to our friends and family. Take care! Til next time! 😊,5,February 2021
I and my friend stayed for 3n4d and our stay was absolutely perfect. It's one of a kind. We were upgraded to suite room at no cost. The service was great. All staff were very accomodating and respectful.  The buffet breakfast was yum. The price was so worth it. They even included 2k per person dining credits. Every item is sanitized. I felt so safe. Crimson hotel boracay exceeded my expectations. Our complimentary spa was also a hit. The dinner by the beach was so lovely. My Crimson hotel boracay experience is one of the best I will never forget. Will definitely be coming back.,5,February 2021
"From the minute we were greeted at the airport to the minute we left via the beach and n a speedboat straight to the ferry terminal —- we felt appreciated, humbled by the hospitality, and overwhelmed by the kindness and friendliness of the General Manager, Patrick Manthe and his most amazing team.    Special shout-out to Mariel who helped organise motorbikes to see more of The island and cycles to get that fitness hour in ; Mr Third on Concierge who was such a treat to meet & greet at the airport (both ways) ; Hostess Abby in F&B who seemed to be everywhere and anywhere we needed a coffee or a cocktail ; Hero at the Crimson Care Call Center (you connect via Viber on your phone and request anything night or day !! Amazing !!!!) and... of course the whole team in the Azure Beach…",5,February 2021
"We had a fantastic experience.  The service was amazing.  The resort was not crowded and followed all health and safety protocols.  The food was excellent.  And the setting was fairly unbeatable.  A big thank you to the full team for answering all of my questions before we arrived, pre-arranging some special touches and providing such excellent service throughout the entire time, treating our family as truly valued guests...especially to Archie and the full F&B team for making two newly minted 6 year-olds feel extra special! :)",5,January 2021
"This is our 2nd time to visit Crimson Bora and we must say the service is consistently great!! The amenities were top notch and the staff will definitely go the extra mile for you.   We highly recommend the resort if you have special occasions to celebrate (trust me, they will make it extra extra special for you guys) or just want to relax and have fun in the island whether as a family or group of friends.   Special shout out to Mr. Zeon for making our stay comfortable, Chef Raj (the best chef in the island) and Mr. Junid, and the rest of Azure Staff (Jun, JB/VJ (?), Caloy, etc.) for feeding us amazing food, and to those that made our transfers smooth and safe from the airport to the island (Third, etc.).  We will definitely be back! :)",5,February 2021
