reviews,ratings,date
"We really have a good time here in Savoy Boracay, New hotel, Nice bed, good food, free scheduled transportation  to D’mall, Peacefull place, They have their own Beach Area, massage ( with fee), gym, daily activities for both adult and children. Hotel staff are welcoming and friendly. You can walk, jog, Bike around the Area of Newcoast. We will surely comeback to this place everytime we are in Philippines.",5,September 2019
"Would definitely be back on my next trip to the Philippines. Amazing breakfast, great service. We also enjoyed the pool and the gym. The New coast is fantastic, much preetier in our opinion than the white   beach. Thank you Mich at the reception and  to all the stuff",5,September 2019
"I can only commend the very professional team of this resort. From the welcome to our departure, the whole experience was splendid. I just hope they provide better transport service to the other parts of the island. ",4,September 2019
"The area is exclusively located in station 1, far away from the crowded and busy site of station 2, the place is not for budget travelers, although there is a shuttle that goes to and fro D Mall, there is no other pick up point anywhere else, so if you are to go to restaurants in between, you need to hire a tricycle going back the hotel, it cost P300 to the hotel entrance, because regular tricycles passes only by the gate entrance of Boracay Newcoast it would be a very long walk to get to the hotel. If you are looking for a quiet and secluded place to relax, this is the perfect getaway. They have their own beach that caters the best view of sunrise. It is a 5 to 7mins walk from the hotel but if you are lazy enough to walk(like me), you can ask the concierge to send you through a…",4,September 2019
"This is a great hotel, clean and organised. We liked the fact that there is a taxi provided by the hotel to the center of the island.  Kim who served us at the restaurant many times was very kind and helpful.",5,June 2019
"The staff were very friendly and the service was very personal. Special wishes were well organized. We recommend.  We booked several extra nights as we enjoyed our stay at the hotel. Location on a quiet and private beach nice, albeit a little further from the Hotel.",5,August 2019
"We thought the hotel was good , the rooms & the service was very good including a decent breakfast  It’s about 15 minutes drive from the main bustling centre but the hotel puts on a free regular mini bus which was always prompt  The pool was nice & the pool service including the pool side restaurant very good  There’s a nice beach a few minutes walk away , but again the hotel do put a regular transport on . There’s plenty of free beds & beany bags on the beach  My wife & I went for a dual celebration...my birthday plus meeting up with our son who was traveling for 12 months . My son arranged a special birthday celebration meal with the hotel down on the beach . The hotel did is a fantastic meal laying out our own table & my son said when he was trying to book it the hotel staff…",4,November 2018
Although we only stayed one nite the Staff were very friendly and accommodating. Rooms were comforting and cleaned.the view of location was great. I will definitely recommend Savoy Hotel Boracay to all my friends and relatives.,5,August 2019
"Facilities are topnotch, clean and well organised. Food is fantastic!!!! But what got me the most are the staff.   Very accommodating and knowledgable about the place both in and out of the hotel! They are very friendly and always offer a smile.   They never fail to give tips for best deal and activities. I like the way they make small conversation that make sense and genuine.   Private beach is haven for serenity. Yes, the location is a little bit far from Boracay central but a 15mins ride isn’t that much. Plus they got you covered with complimentary ride from/to hotel.  Truly treasurable experience. Thank you.",5,August 2019
"I'm so glad I found the Savoy Hotel! It was a surprisingly pleasant stay,  especially after seeing what craziness Station 2 and 3 are like.  It's a beautiful property with its own private beach.  Like having Boracay to yourself,  where you can lay out and even kayak for free! The staff is extremely friendly and accommodating. I would like to personally thank Sheena and Mayflor at the restaurant for their incredible service, as well as the rest of the staff who helped transport us to the beach and provided free shuttle service to Station 2 (DMall). I definitely recommend the Savoy Hotel if you don't want to fight through the crowd and really want to enjoy a relaxing time. Thanks again Savoy and staff! See you again!",5,August 2019
"Enjoyed our stay here for 4 days and 3 nights with my husband and our daughter for my birthday celebration. Everyone took an extra miles for our request and they did a great job surprising me as well. My husband proposed toe for the second time. I was so shocked when we get inside the room. Staffs were singing! Thank you everyone. The shuttle service is a hassle free they were never late. Will surely be back here, thank you for the warm welcome! Love their private beach, their pools and their buffet breakfast ❤️🏖️",5,August 2019
"I have a high expectation on this hotel since there's a lot of excellent reviews here in TripAdvisor. First, there's no first come first serve basis on their shuttle going to savoy (from Jollibee) especially when you're with mainland chinese tourists. Second, the beach is not clean and smells like sewerage. There's a big canal that flows directly at the beach. Third, their breakfast don't enough food choices. Fourth, they didnt give us bath towels. Fifth, if you'll use the free shuttle service going to station 2 jollibee you need to wait outside in the parking lot, which is very uncomfortable especially if the weather is humid. Corner room has a nice view of the beach at pool. Their bed and pillows are comfortable. They also gave free cake on my friend's birthday when we had our…",3,August 2019
"Our experience in Savoy Hotel Boracay Newcoast was amazing. The room was very clean, the amenities superb. During our 4-day stay, we only went out of the hotel twice. The food was also exceptional, we ordered their Beef Tapa thrice - it was that good! My kids enjoyed the pool and the activities that were arranged especially for guests with children. The shuttle going back to the hotel can be quite unsettling because of the number of guests availing of this free transportation late at night. I appreciate that we were given some preferential treatment by the staff especially since we have two very tired toddlers in tow.",5,August 2019
"Savoy Hotel is refreshing experience in Boracay. Clean rooms, excellent service, and the quiet atmosphere of their own private beach makes it a worthwhile place to unwind. Head down to the pool where you can order your favorite cocktails then savor the culinary experience from the Savoy Cafe.",5,August 2019
"It is our first time to travel as couple, so we decided to stay in Savoy since we read such nice reviews in the internet. Boracay is a great island and people as well are awesome. When we arrive in Savoy around 12noon we were so tired and wanted to check-in early if possible because it is so hot and my wife is so tired already (considering she is pregnant), we asked the front desk if they have any available room so that my wife can rest however she said that we are not yet allowed to check-in but, one of their Manager named DOM is very helpful to find us a room. We are very thankful for that. Also I want to thank VG whom I got the chance to talk to while I was looking for any recommendations on how to surprise my wife and for accommodating my simple request.  You have a…",5,May 2019
"I have stayed at the Savoy Hotel Boracay for 4 days, it is truly a lovely hotel and situated in the heart of an incomparable tropical paradise. The hotel staff was perfect and so friendly, on the other hand, the food was very tasty, I was happy and I spent unforgettable moments.",5,August 2019
"The staff are very accomodating in welcoming and gave us a refreshing drink after a long way here. Its lobby has a classy look and the ambience is truly relaxing. An airconditioned hallway, elegant elevator, fantastic and comfortable room with an overlooking view balcony which is a recommendable to every tourists and guests to stay. Come and have your stay here in Savoy Hotel for you to enjoy your paradise escapade here in Boracay Island. Twas really indeed great experienced for my first time in this therapeutic and wonderful island. Kudos to the GSA manager Mr. Robbie for ensuring that we have everything necessary to enjoy our stay here in the hotel.",5,August 2019
First time in boracay with family.. I highly recommend Savoy Hotel. Excellent Service.Thabk to Mr Robie the Guest Setvice Manager Who ensure that we have everything to enjoy our stay with my family.  Staff are friendly and accommodating . We stayed 3 rooms. Fantastic view. Clean and Comfy .Big thank you to Uriah who arranged our transfer to Puka Beach. And To the two friendly concierge jayson and eric. If you u want to enjoy and relax choose Savoy.! Best for family vacation.,5,August 2019
"A peaceful, family-friendly retreat from the bustle of the other side of the island. A beautiful beach sheltered from the westerly winds with free use of kayaks. Free activities arranged for every day. A lot of rooms on higher floors (ie 3rd or above) have sea views because of the arc design of the hotel. We got a corner room with really big balcony where you could watch the sun rise in the morning and sit with a drink in the evening. Pool bar in evening very pleasant. Only there 3 nights but would have been happy to stay a week. Lots of shuttle buses down to the main town areas which could lead to a bit of an undignified scramble for seats on the return journey, but the main problem with the travel back and forth was the bad state of roads, which is not the fault of the hotel.",5,August 2019
"Despite being 30 minutes away from the main Boracay area, we still managed to enjoy our stay at Savoy Boracay: aside from the fact that a new cove is just a 5-minute drive away, they have a complimentary shuttle service to and from Jollibee near D’Mall at selected times daily, so you can still enjoy the fine sand of White Beach.    It’s a fairly new building so it’s well maintained.  The room we stayed in is just enough for 2, bed is comfy and the minimal lighting makes the room cozy.  Food is excellent, props to the Chef!✨ We loved the pool, too! But what we loved most is the staff+service.  We didn’t have any problem with the check in/out and everyone’s always smiling. The staff at Vienne and The Chambery are very proactive, they’ve anticipated our needs even before we ask. …",5,August 2019
"We were a family of 4 adults and 2 children (2 senior citizens included). Before I booked the Savoy, I made a lot of research on which hotel would be most enjoyable for a family with young children and senior citizens.  I also booked the airport transfers through the hotel’s concierge, which they outsourced to Southwest Travel and Tours. This is the only aspect of our stay that I had problems with. Southwest was one hour late picking us up from the hotel upon our check out. It’s a good thing I alloted a lot of extra time for our transfer to the airport so we weren’t late for our flight.  Lobby was tastefully designed and spacious with lots of comfortable seating for guests checking in and out. Check in was a breeze, though we had to wait a while for the room to be ready since we…",5,August 2019
"We were originally booked for only one night here but just a few hours after checking in, my husband immediately decided that we should extend our stay for another night. Particularly helpful, friendly and accommodating are the staff from the front office, housekeeping, the pool attendants and the security/ concierge/ chauffeurs.  Our 3D2N stay weren’t enough to enjoy this charming hotel. I hope on our next visit though, the shuttle service would be hourly or better.",5,July 2019
"I highly recommend this hotel! The staff were all nice and helpful. Foods were superb especially the siracha wings, liempo and cheese lava pizza! Rooms were excellent and always cleaned. Massage were great! Cons is it is far from the main beach but they have a private beach, just a 5min-walk. The beach there is calm compared to the main beach. It's a great deal for me where I can experience both. I will definitely come back here!",5,July 2019
"I've been to Boracay many times but this is the first time I stayed in a hotel that is not in the main stations. Savoy was recommended to me by a colleague. Initially I was apprehensive because it was located on the other side of the island. But because of his recommendation, I tried it this year. And I must say I was pleasantly surprised.  Location- far away from the crowd. It has its own private beach, with lots of beach chairs and bean bags that you can freely use(unlike in the main station where you have to stay in any of the restos to get a beach chair, which means you have to order)  Rooms - right size. Not too big, not too small. Complete amenities. With balcony so you can view the pool area or the ocean. Wifi is strong. Beddings and pillows are comfy. Room in itself is…",5,August 2019
"Spent my birthday with my family here. Their room is not spacious but cozy and they have balcony which is very comforting where you can view the sunrise and sunset. They have activities everyday except Sunday for adults and kids. The exclusive beach is wonderful. Pools are also great, they have kid's pool and outdoor spa - this is my favorite spot because the water is warm. Kudos to all the staff! I just wanted to commend Uriah, Sarah they are very accommodating as well as the manager on duty, their staffs for breakfast, their guides in the pool and those assigned in souvenir shop, all are friendly and polite. (too bad can't remember all their names) kudos also to the two housekeeping ladies assigned to fourth floor. We'll definitely come back and recommend this hotel to our…",5,August 2019
"We went to Savoy's beach due to the bad weather we can't swim at Crimson's beach (Crimson's customer service is the worst btw). Their mini bar was closed but their kind staff assisted us to buy our drinks. The beach was clean and we had so much fun, this moment was the only memory we can treasure from Boracay. We should've stayed here instead of Crimson, will definitely bring my family to Savoy this November.",5,August 2019
"Savoy Hotel Boracay is a best kept secret in this island paradise in Boracay. Tucked at the other side of the island, the hotel is away from the tourists making it a pure haven away from the noise and the crowd. The sand is not as powdery as in the main stations of Boracay, but the water is cleaner and more perfect for a relaxing dip (unlike in the main stations where at any given day one is most likely to bump into a person or a paddle board!). The room is very cozy. I was given a low floor so I didn’t have a view of the ocean. But I had a view of the swimming pool which was great as well. The room might be a bit small than the usual but the amenities are first class. Mattress and pillows are heavenly, curtains are thick enough to block the sun for a sleep in. There’s a mini…",5,July 2019
"Breakfast:  Not the best breakfast in Boracay. Food quality and selection is underwhelming. We had better ones during past visits in Coast Hotel or Henann's Sea Breeze Cafe or the Sunny side cafe down station 3.  Private Beach:  - No available towels. you have to go back to the hotel's poolside to borrow one. - Seats are limited during our stay. - No drinks/snacks available at Private Beach  Location: Going to D mall is a big hassle since you are limited to the shuttle schedule if you miss it, then you lose about 1.5 hours till the next one arrives. Travel time to D Mall takes around 30-40 mins. We will consider going back when Retail Establishments are finally open.  Room: Really tight for a 4 star hotel. 2.80 meter wide guestroom is not a standard 4-star hotel  Shower drain is…",2,July 2019
"It was all worth the penny!   Good thing that we have decided to stay in Savoy Hotel Boracay for the birthday get-away of my daughter. I would like to thank their Front Office Manager, John, for the surprise birthday set-up request in the room upon arrival. It certainly delighted my daughter! (and it matters a lot for that trip) He made sure that our stay will be comfortable and proactively gave suggestions on do's and dont's especially that we have a baby with us.   Staff were all friendly, from their Concierge to the staff in the resto, housekeeping and the guys in the pool area. Joms in the Concierge offered for their shuttle to take us to their private beach while we still have an hour to wait for the shuttle to the main beach (D'Mall) and he made sure that we were picked up…",5,July 2019
"The restaurant staff were very attentive and went above and beyond to meet my dietary needs.   However I did have an issues with the drainage of the water in the shower and after two times after complaining.   The only downfall about the hotel rooms is that the curtains are very light in colour and the sun is really bright from very early in the morning ( Not ideal when you are trying to have a lie in)  There is a lovely private beach and kayaking is free of charge. They also have a free shuttle bus down to the main beach of Boracay.   Overall, it was a relaxed stay.",4,July 2019
"If you are wondering how beautiful the island is without being disappointed with the crowd then, this is the place to stay. It is far from the main cove, up on a hill in a secluded community with a private beach with the same powdery white sand.   The room has a good enough space. Housekeeping keeps the room clean though, they do not bring down any utensils you will borrow from the kitchen/ cafe. That is a bit weird, though.Oh well, that's because we brought them up and not asked for housekeeping to bring it. But the little extra service to actually wash our wine glasses would have been nice, right?   It  would also be great to have a Bible, pen and stationary. These are staple hotel stuff that I miss in this one.   The toilet and batch is clean though it has some funky smell.…",4,July 2019
I've been so many resorts but nothing to compare to Savoy Hotel!Our family had a fantastic time at the savoy.  All the staff were very accomodating. There buffet were superb😊😊. The location of the hotel was so perfect. Can't wait to come back after 2 years. Kudoos to all staff your all amazing.,5,April 2019
"10/10 review for Savoy Hotel Boracay  We enjoyed staying in Savoy! They have nice facilities, rooms, staffs, foods, a private beach and other services.   We also want to commend the FO staff: Ms. Carmela and Ms. Ella for setting up a surprise welcome greeting for us.   For the effort and a great job of the F&B team in helping my fiancé to surprise me of a dinner date by the beach: Mr. Romeo, Lhorenz, Chester, Gail, Mhel and another two staffs (sorry I forgot the names but I sent a commendation letter for them last July 24, 2019)  Mr. Joms for always welcoming us with a friendly smile, and for all the staff that was very courteous.   I’ve been staying in several hotels and I found Savoy Boracay to be the best by far! I hope you will keep up your good work! :)  Will definitely…",5,July 2019
"All the best experiences you'll ever have. , shout out to Robert, rezza, Andrew,  Rachel, lhorence and jeff at chambery pool bar ,they were all the best  the bartender robert, they are all good and accomudating. Best drinks ever. I will come back at savoy hotel boracay soon..",5,July 2019
Great staff and managers! Clean and convenient. Distant from main beach but staff very helpful in assisting getting around. Beautiful room and facilities. My partner and I would definitely come again!,5,July 2019
"We had a great experience staying in the hotel for a day on a business trip. Clean and elegant rooms, beautiful view, quite and relaxing place to stay. The staff are accommodating and friend. Would like to commend Mr. Keith CORTES (Assistant HK Manager)for doing all the arrangements and making our stay memorable. See you on next visit.",5,July 2019
"Went to Boracay without knowing what Savoy Hotel is all about since they are fairly new but this hotel swept me of my feet once I stepped inside. Great modern design, friendly staff, nice facilities, sumptous food, room with a view of the coast, etc. What more can you ask for? Loved the place since you have the choice of going to the stations to party with the crowd or stay at the hotel and take in the serenity of the hotel. Good job, Savoy! We will surely be back.",5,July 2019
This hotel and it’s staff is truly a luxury experience! Your every need is catered to and they go the extra mile to ensure you feel so welcome. This was a dream vacation for us and we will never forget it. Thank you Rose at the front desk and the whole breakfast team! We won’t consider any other hotel for our future visits to Boracay. The free shuttle service is excellent! Thank you!,5,July 2019
"We stayed for 3D 2N. Staff were very helpful even though we arrived really early for our check in time, they gave us an early check in. Food was great and i think their buffet breakfast is worth every penny. Thank you Savoy, most specially to Keith asst hk mgr, sir john and the whole conceirge team for making our stay worth while.",5,July 2019
"We stayed for three days and I must say, everything is spot on. Hotel services were all great. They knew what we needed before we actually needed it. The Manager, Janice, always made sure were always comfortable. The staff wore warm smiles all the time. We felt really welcome staying here. Felt like a true VIP.   Will definitely be coming back to stay here.",5,July 2019
"My family and I have just had a four night stay at The Savoy Hotel and from the moment Jess greeted us on arrival our stay was nothing short of a perfect family holiday largely due to the friendliness and professionalism shown by the entire staff of the property.. Mayflor who is one of the F&B supervisors was really friendly always taking the time to stop and talk with us, her style of leadership filtered down each time we dined. Edmar, Raven or any one of the fantastic staff made my family feel welcome and couldn’t do enough for us during every visit to the restaurant. Our housekeeper Carmoline went out of her way to make our stay comfortable, she made our baby a turtle and an elephant out of towels something that probably took a minute to do but stays in a guest head a lot…",5,July 2019
"Great staff, service and amenities. Would definitely come back to this hotel.   A short ride to the public beach in Station 2 where you can enjoy a magnificient sunset, food and some shopping. Take note of the pick up times for the shuttle.  Has a private beach. Good for family with young kids and for those who just want to relax (i.e. read under a shade). Visit early to catch the sunrise.  Daily mass is available at the Holy Rosary Church. 6:30 AM (Tagalog), 5:00 PM (English). Station 2. Ask for help from reception to arrange for a local ride (electric tricycle - yes the Town is environmentally friendly - e-Bus and e-Tricycle -sits 10 pax). I did not had a chance to use it but I was quoted PHP 300 one way for a 5:30 AM Sunday trip. Negotiate to get a better deal.  Sunday mass:…",5,July 2019
"My team had a great time during our 3 day stay at Savoy. The whole facility is great to relax, reflect, and to re-charge our mind and body and be ready for the next challenges to come.   Me and my team are definitely re-energized and now ready to finish the year strong and hit our KPI!  Special shoutout to Keith Assistant HK Manager and Sir John and the concierge Team for the great service and warm accomodation for the whole Phoenix Marine and Fishing Team.  We will definitely comeback...",5,July 2019
"We have our ship board call from batangas to caticlan and stayed here in Savoy hotel, we really had a great experience during our stay. Special thanks to sir Keith - Asst HK Manager for assisting us and even extending his 50% off privilege during our lunch.  To sir John and the concierge team pthanks as well. Very exceptional services to everyone and very good amenities. Will recommend this to my friends and families.",5,July 2019
"I travel alot for work and leisure, never had I experienced a very warm welcome like that of Savoy Hotel Boracay, the staff are friendly, very accommodating, specially to Sir John and the concierge team.   The beds are perfect, neat and very comfortable. Kudos to the housekeeping team and to their manager Sir Keith for keeping the rooms clean, tidy and homey. Breakfast has good selection and is definite worth every money spent.",5,July 2019
"out of the way, about 40-50min from jollibee/ dmall to newcoast depending on traffic. (but perhaps this is due to all the roadworks and demolitions going on.)   beach is quite a way, however free shuttle service available but sometimes takes a while to arrive if you want to go back to the hotel. will stop at citymall and jollibee only.  food quite expensive but if you cannot be bothered to go out, then there is a restaurant on site. happy hour (6-11pm) at the poolside bar  available too, and quite competitive prices for the beer and cocktails.  rooms AAA++. comfortable bed and pillows. bathroom very spacious with free toiletries. shower pressure is good. coffee pod machine.  complimentary water, cookies, and a shoulder/ tote bag also complimentary to use. towels for the beach…",5,June 2019
"All staff were very warm, accommodating, helpful, courteous and polite. The hotel surrounding is clean and spacious. Coffee and tea provision could be more. Could also get a bus instead of shuttle for transportation service as many people need transportation to and from station 2. Overall a great and enjoyable hotel experience!",5,June 2019
"Writing this while staying in Savoy. Definitely different (in a good way) from the busy White beach. You can chill and relax with everything within reach. Impeccable staff; very courteous attentive, they know what you need even before you need it.  Room and amenities (pools, common areas, beach) are clean and well kept. Very modern facility but not a harsh contrast to the serenity of place. Food is amazing, the breakfast buffet is definitely A++ given the wide array of selection.",5,July 2019
"Before we got to the hotel I was beginning to think that we made a big mistake since the location is a bit far from the white beach and there's a bit of traffic  due to road works from station 2 to 1. But when we arrive all that changed, I felt very relaxed just looking at the mountains surrounding the hotel. (depends on your preference)  I am a family man so I prefer to be away from the hustle and bustle of Boracay as much as possible. The staff were very courteous, proactive and helpful. everyone we interacted with catered our needs  and no one left us hanging.. The room was simple but it was modern, clean and had everything we need especially the mini-fridge & electric kettle. The pools were neat and we love swimming at night because there's not a lot of guest around. We…",5,June 2019
"Super love our stay in Savoy Hotel in Boracay, our family enjoyed the calm beautiful newcoast beach, sophisticated modernized clean and crisp rooms with comfortable beds, delicious tasty foods, and the awesome pool where my 8 year old daughter enjoyed swimming all day and night. Amazing unforgettable experience in Boracay, this is affordable luxurious vacation one can ever have, will definitely go back and will always stay at Savoy when in Boracay.",5,June 2019
"Dear Savoy Hotel,  A huge thank you!  I stayed at your hotel for 3 nights on 23 to  26th of June. In room 6067  I would liked to say thank you to Ass. Manager in housekeeping Mr Keith Cortes for accommodating with us till we check out.. to Rhona who keep maintaining the cleanliness of our room..our room have a nice view,  very clean , and fresh , excellent guys!  The best hotel in Boracay! I highly recommend this to my friends here in Philippines and abroad. Excellent 5 Star Service. Kudos!  Best regards   Antonio bossiello, Annaleza Besin",5,June 2019
"We stayed at this hotel for 4days & 3 nights we stayed in one of the suite as there were 3 of us. Our room had an amazing view of the beach and poolside ( i hope they will not loose this once Belmont hotel is done). All their staff are very friendly, shoutout to Rose in the front desk for making our check- in and stay easy. Our room is very clean with loads of towels and flipflops in your use while you stayed in the hotel. One of the best buffet breakfast i have been to, it can be compared to some good hotels in europe. Savoy is quite far from station 1&2 where restaurants can be found but their shuttle service which is free for hotel guests are always on time. If you want to relax away from the hustle of city life this is the place to be. We shall return. It is worth all the…",5,June 2019
"As my own experience at Savoy Hotel when I had an ocular with my teamwork, I pretty like the hospitality of Savoy hotel. All staff are friendly and especially Ms. Jess, she provides us such great services😍. Moreover, Savoy Hotel's rooms are comfortable with decorated outside best view and fresh air. Each room has mountain and Sea view. It is nice for new couples, family or business people to relax. I truly love swimming pool, meals and environment there. Ohh price is affordable too. I can't wait for the next business trip to Boracay. Let get Savoy Hotel if you visit Boracay Island, Philippines😍.",5,June 2019
"Me and my family stayed there last June and it's one of the best family bonding we ever had. The customer service was excellent! we arrived at night and we took a free shuttle service from jolibee at station 2 going to the resort. upon checkin the lady at the front desk was very assertive and provided us hotel informations that we need without the smile leaving her face. then she called bellman mr.Ernick to assist us all the way to our room.he showed us all the easiest ways to access the resort's facilities which is very convenient. we booked a room with 2 single bed which i decided to combine so that me, my wife and our 2kids can share 1 huge bed.theres a verrandah but dont have a good view at all since i think we only book a deluxe room. breakfast buffet was superb, the staff…",5,June 2019
"Amazing hotel and restaurant...It has a great location, its far from the usual boracay in a way that it is peaceful...the resto food is amazing and the people in the hotel are all very accomodating and friendly and i would really love to come back again to boracay in this place...thanks kat for introducing this place to us and assistingus on our trip.",5,May 2019
"Literally the opposite of Boracay (not just by location): quiet, pristine and ultimately relaxing! Spent 2 nights in the hotel and enjoyed everything it had to offer: a relaxing room (with a balcony!), first class amenities (heated swimming pools, gym, spa), well designed dining halls and great food as well, and very hospitable staff.  All worth coming back to!",5,June 2019
Savoy is the best hotel in boracay! We went there during our anniversary and they went the extra mile to prepare our room with all the balloons and sweets! The rooms are big and clean! We really enjoyed our stay and would come back again!,5,June 2019
"My family, husband and I stayed at the Savoy Hotel - Boracay for 3 nights.  We loved how compact the property is - everything you need in a hotel is just within reach.  The staffs are courteous and very helpful!  Kudos to the GM, Adie Gallares, and his team for making our trip worthwhile!  You guys went above and beyond!",5,May 2019
"We stayed at Savoy Boracay this past April 2019. We had an excellent stay and have no regrets. We enjoyed the family friendly environment, the food was abundant and tasty, and the amenities were excellent. Although a bit farther from the main Boracay strip, we enjoyed the privacy of the hotel which offered your own side of the island with a private beach only for Savoy guests. Thanks again for letting us have the most comfortable stay! ‘Til next time!",5,April 2019
"""We’re on our family/business trip vlogging everything about Boracay. We ended up booking Savoy. It has a beach sharing which you’ll need a request of shuttle. Another thing is that they are FAR away from stations. But we don’t mind since they have swimming pools and not beach nearby. Take note of the ff:  1. Rooms. Okay if you don’t mind a shower curtain instead of separate one. Still you can sleep decently. BUT BEWARE OF EARLY MORNING CHINESE GUESTS SHOUTING.  2. Food is almost the same in every restaurants.  3. You’ll always need a shuttle going to their beach and stations so this happened:   We requested for a shuttle 30-45 mins before we actually left the room THERE WAS NONE. TRANSFERS GOING TO DMALL IS A NIGHTMARE! We asked the guy and just said they have none, AFTER 30-45…",2,June 2019
They deliver as advertised.  Crew and staff are delightful to have around and extremely courteous and helpful without being overbearing.  The beach trumps the main white beach if you want tranquility and privacy.  Make sure you ask for the tide schedule to truly enjoy it.  White sand and blue skies.  Shuttle rides are available almost on demand  and its a short 1 minute ride.  You can walk towards it but going back might pose a challenge as the incline is steep.  The nearby Belmont hotel is about to open and the area will become crowded.  Hopefully both management can manage this efficiently.  The rooms are chic and some overlook the pool.  Buffet is a bit so so but sufficient to gas you up.  The sore point was the failure of the staff to manage the queue going to D Mall.  There…,5,June 2019
Nice Place but too far from the white beach Long waiting lines at the shuttle services provided by the hotel and not on time. The room was kinda small but it was presentable and clean. We experienced some difficulty using their room key card due to some battery issues at their door. The breakfast served was good! The staff are friendly and accommodating but during check-out time the guests flocked at the lobby but we really enjoyed the heated pool which is perfect for the cool temperature of the area especially at night. We’re also surprised with the Birthday Cake they prepared in the room. ,4,January 2019
"If you’re looking for a quite, intimate and a 5 star experience service of a romantic dinner, Soho Cafe and Restaurant Group, Inc. of Savoy Hotel Boracay Newcoast is on the top. Considering the price, food, service, ambiance, privacy and comfort, this is absolutely the place to go. Not only will you experience a wonderful and memorable evening but you’ll experience beyond expectations.   I would like to commend Ms. Yuki Pandong for helping us out with this. Nothing was too much trouble to her. She was very attentive, knowledgeable and surely provided us excellent service in all the booking arrangements.  Russel, our table waiter, he was perfect! He was always there when needed and was not there when not! He anticipated every need. Kudos to you, man!   In summary, a perfect…",5,June 2019
"The best experience ever, everything is fantastic the food, pool, beach,the staff is so friendly and welcoming. . I would like to come back again and again🤗🤗 thank you savoy hotel for giving us a wonderful vacation😊",5,June 2019
"I originally planned a 2-night stay in Boracay, but while having lunch across the beach, I decided to extend for one more night. So I looked for a possible accomodations. Then there I saw Savoy Hotel.   The room I got was exactly what I expected it would be, with a great view of the pool. They also offer shuttle to and from Jollibee Dmall, so practically convenient for all the guests.   After watching the sunset at the busy beach of Boracay, I went back to the hotel and quickly changed for dip in the pool. Pool is open until 10pm. Visited the cafe as I haven't had my dinner yet. I had one of the crispiest pork cracklings for dinner. It was the best! Generous serving and very good.   I woild like to thank Chris, front desk officer and Chariz, manager for handling my concerns…",5,June 2019
"Spent my birthday here in Savoy Hotel with my family and we had a wonderful and unforgettable moments. I would like to give big thanks to these persons who gave us a colorful experience during our stay here. Thanks to GSM Mr. Robbie and the Team for the birthday surprise set up in my room. I was really surprised and I loved it! Good job! 👍🏻  FOM Mr. John and the Team for the warm welcome and drinks they even provide cold face towel to freshen us up, from check in to check out they always accommodate us. Thanks for Food and Beverage Team, Sir R and Sir Angelo for serving us delicious food in our room. Thank you Sir Erwin and for the rest of the staffs in the Savoy Cafe for always greeting us with a smile during breakfast. Thank you DM Elaine and Concierge for assisting us…",5,June 2019
"We had a perfect stay at Savoy Boracay. Rooms are well appointed. Food tastes good and fairly priced. Must try dishes: Filipino Platter, Pork Crackling, Cheese Pizza and Burger. Pools are amazing. There are pools for kids of varying ages. To top all the relaxing amenities that they have are the staff and every people working in this hotel- the typical warm and welcoming smile and greeting of Filipinos abound this place. Everyone is helpful and puts their best in doing their respective jobs- from the front desk staff, the restaurant staff, room and pool attendants and custodians. Special mention to Roda, Viem, Azalea, Rose and of course to Angelo who was especially helpful in pulling off the dinner I planned for my husband's birthday. If you want a tranquil, comfortable vacation…",5,June 2019
Enjoyed our stay at the Savoy! The service was beyond impeccable. The food was outstanding as well. We had several meals at the hotel and we were always happy with what we ordered. Room service is the fastest I’ve seen at any hotel. Personal touches were really appreciated as well! ,5,June 2019
"My mom and I stayed in Savoy Hotel during our second day in Boracay. We were welcomed warmly amd genuinely at the hotel. The hotel staffs were very accomodating. What we didn't know was they were preparing our room with surprises. While waiting for our food, I went to check to the room first accompanied by Ate Uriah. As I got into the room, the room was full of balloons and a cake with Savoy's premium chocolates as a graduation surprise thanks to ate Jess for the preparation. In terms of dining experiences, the Chori Pizza is a must try! As what Chef Rex has explained, Boracay is known for their Chori burger so he did put a twist into it and the Chori Pizza was made. Our lunch was sumptuous and flavorful. After dining, tito Atho exclusively toured us in Savoy. The place is…",5,June 2019
"A very clean, spacious and modern hotel. Even with many guests, the hotel doesn't feel cramped or congested. It's away from the crowds at long beach, but we weren't bored because of the activities and amenities offered. I highly recommend their warm pools, biking around the huge property and catching the sun rise at the Newcoast beach. We really enjoyed their poolside movie :)  We stayed here for 2 nights then another 2 nights in Shangri-la. But the service here in Savoy is comparable to Shang and other 5-star properties like Plantation Bay in Cebu. Credits to Jess, Kimpee, Vrylle, Uriah, Rose, Angelu and Emeldean for making our stay fun and memorable.  One area of improvement is to install intercoms at key areas on every floor to call the Front Desk. On our last day, our keys…",5,June 2019
"Staying in front of the beach in any of the stations (1 to 3) seems convenient for easy access to the beach but the problem is that the number of tourists and sounds makes it good for some time but not for the whole day. We liked that the Savoy is in a peaceful side of the island so to rest was not an issue. The hotel offers a free shuttle to Station 2 so the access to the touristic area was not an issue and those days when we didn't want to be surrounded by pushy vendors (like you often find in the Stations 1 to 3) we used the hotel's private beach, used the kayak a couple of times and enjoyed the time reading and resting with a drink from the bar located in the same beach.  Did I mention that the staff was super nice and friendly?",5,June 2019
